"com_code","com_annee","com_type","popleg_annee","popleg_mun","popleg_a_part","popleg_tot","popleg_date_maj"
"28316","2022","COM","2020","126","3","129","2023-01-02"
"28317","2022","COM","2020","570","5","575","2023-01-02"
"28319","2022","COM","2020","343","11","354","2023-01-02"
"28321","2022","COM","2020","837","14","851","2023-01-02"
"28322","2022","COM","2020","489","9","498","2023-01-02"
"28323","2022","COM","2020","285","1","286","2023-01-02"
"28324","2022","COM","2020","886","22","908","2023-01-02"
"28325","2022","COM","2020","1055","26","1081","2023-01-02"
"28326","2022","COM","2020","358","2","360","2023-01-02"
"28327","2022","COM","2020","191","2","193","2023-01-02"
"28329","2022","COM","2020","158","2","160","2023-01-02"
"28330","2022","COM","2020","1350","32","1382","2023-01-02"
"28331","2022","COM","2020","949","19","968","2023-01-02"
"28332","2022","COM","2020","1092","21","1113","2023-01-02"
"28333","2022","COM","2020","143","7","150","2023-01-02"
"28334","2022","COM","2020","2164","53","2217","2023-01-02"
"28335","2022","COM","2020","843","24","867","2023-01-02"
"28336","2022","COM","2020","103","0","103","2023-01-02"
"28337","2022","COM","2020","2789","59","2848","2023-01-02"
"28339","2022","COM","2020","369","11","380","2023-01-02"
"28341","2022","COM","2020","250","5","255","2023-01-02"
"28342","2022","COM","2020","265","5","270","2023-01-02"
"28343","2022","COM","2020","448","11","459","2023-01-02"
"28344","2022","COM","2020","266","11","277","2023-01-02"
"28346","2022","COM","2020","56","3","59","2023-01-02"
"28347","2022","COM","2020","922","29","951","2023-01-02"
"28348","2022","COM","2020","4041","69","4110","2023-01-02"
"28349","2022","COM","2020","259","8","267","2023-01-02"
"28350","2022","COM","2020","954","23","977","2023-01-02"
"28351","2022","COM","2020","403","8","411","2023-01-02"
"28352","2022","COM","2020","1561","41","1602","2023-01-02"
"28353","2022","COM","2020","401","5","406","2023-01-02"
"28354","2022","COM","2020","423","69","492","2023-01-02"
"28355","2022","COM","2020","296","8","304","2023-01-02"
"28357","2022","COM","2020","1063","29","1092","2023-01-02"
"28358","2022","COM","2020","2093","64","2157","2023-01-02"
"28359","2022","COM","2020","4048","49","4097","2023-01-02"
"28360","2022","COM","2020","923","19","942","2023-01-02"
"28362","2022","COM","2020","505","3","508","2023-01-02"
"28363","2022","COM","2020","1021","13","1034","2023-01-02"
"28364","2022","COM","2020","758","11","769","2023-01-02"
"28365","2022","COM","2020","410","9","419","2023-01-02"
"28366","2022","COM","2020","320","3","323","2023-01-02"
"28367","2022","COM","2020","322","0","322","2023-01-02"
"28368","2022","COM","2020","202","3","205","2023-01-02"
"28369","2022","COM","2020","814","10","824","2023-01-02"
"28370","2022","COM","2020","492","14","506","2023-01-02"
"28371","2022","COM","2020","1100","21","1121","2023-01-02"
"28372","2022","COM","2020","558","11","569","2023-01-02"
"28373","2022","COM","2020","3005","44","3049","2023-01-02"
"28374","2022","COM","2020","541","4","545","2023-01-02"
"28375","2022","COM","2020","367","8","375","2023-01-02"
"28377","2022","COM","2020","1740","43","1783","2023-01-02"
"28378","2022","COM","2020","514","15","529","2023-01-02"
"28379","2022","COM","2020","474","10","484","2023-01-02"
"28380","2022","COM","2020","1973","155","2128","2023-01-02"
"28382","2022","COM","2020","882","12","894","2023-01-02"
"28383","2022","COM","2020","706","6","712","2023-01-02"
"28385","2022","COM","2020","450","17","467","2023-01-02"
"28386","2022","COM","2020","1240","21","1261","2023-01-02"
"28387","2022","COM","2020","983","11","994","2023-01-02"
"28388","2022","COM","2020","1048","32","1080","2023-01-02"
"28389","2022","COM","2020","341","8","349","2023-01-02"
"28390","2022","COM","2020","307","6","313","2023-01-02"
"28391","2022","COM","2020","2580","32","2612","2023-01-02"
"28392","2022","COM","2020","166","2","168","2023-01-02"
"28393","2022","COM","2020","2228","66","2294","2023-01-02"
"28394","2022","COM","2020","1420","27","1447","2023-01-02"
"28395","2022","COM","2020","432","14","446","2023-01-02"
"28396","2022","COM","2020","308","4","312","2023-01-02"
"28397","2022","COM","2020","409","13","422","2023-01-02"
"28398","2022","COM","2020","1181","21","1202","2023-01-02"
"28400","2022","COM","2020","194","8","202","2023-01-02"
"28401","2022","COM","2020","453","8","461","2023-01-02"
"28403","2022","COM","2020","763","21","784","2023-01-02"
"28404","2022","COM","2020","12411","172","12583","2023-01-02"
"28405","2022","COM","2020","1097","23","1120","2023-01-02"
"28406","2022","COM","2020","1244","19","1263","2023-01-02"
"28407","2022","COM","2020","290","8","298","2023-01-02"
"28408","2022","COM","2020","116","3","119","2023-01-02"
"28409","2022","COM","2020","444","16","460","2023-01-02"
"28410","2022","COM","2020","302","4","306","2023-01-02"
"28411","2022","COM","2020","171","2","173","2023-01-02"
"28414","2022","COM","2020","59","5","64","2023-01-02"
"28415","2022","COM","2020","1692","32","1724","2023-01-02"
"28417","2022","COM","2020","1366","34","1400","2023-01-02"
"28418","2022","COM","2020","163","5","168","2023-01-02"
"28419","2022","COM","2020","337","8","345","2023-01-02"
"28421","2022","COM","2020","267","3","270","2023-01-02"
"28422","2022","COM","2020","3932","61","3993","2023-01-02"
"28423","2022","COM","2020","599","15","614","2023-01-02"
"28424","2022","COM","2020","1635","32","1667","2023-01-02"
"28425","2022","COM","2020","564","11","575","2023-01-02"
"28426","2022","COM","2020","491","9","500","2023-01-02"
"29001","2022","COM","2020","998","19","1017","2023-01-02"
"29002","2022","COM","2020","1397","29","1426","2023-01-02"
"29003","2022","COM","2020","3690","66","3756","2023-01-02"
"29004","2022","COM","2020","5656","155","5811","2023-01-02"
"29005","2022","COM","2020","1281","31","1312","2023-01-02"
"29006","2022","COM","2020","3702","73","3775","2023-01-02"
"29007","2022","COM","2020","879","28","907","2023-01-02"
"29008","2022","COM","2020","1006","27","1033","2023-01-02"
"29010","2022","COM","2020","1653","36","1689","2023-01-02"
"29011","2022","COM","2020","3559","91","3650","2023-01-02"
"29012","2022","COM","2020","179","2","181","2023-01-02"
"29013","2022","COM","2020","222","5","227","2023-01-02"
"29014","2022","COM","2020","431","9","440","2023-01-02"
"29015","2022","COM","2020","3545","63","3608","2023-01-02"
"29016","2022","COM","2020","1025","8","1033","2023-01-02"
"29017","2022","COM","2020","860","26","886","2023-01-02"
"29018","2022","COM","2020","439","5","444","2023-01-02"
"29019","2022","COM","2020","139456","2654","142110","2023-01-02"
"29020","2022","COM","2020","5736","114","5850","2023-01-02"
"29021","2022","COM","2020","1926","54","1980","2023-01-02"
"29022","2022","COM","2020","2462","54","2516","2023-01-02"
"29023","2022","COM","2020","3212","97","3309","2023-01-02"
"29024","2022","COM","2020","7165","608","7773","2023-01-02"
"29025","2022","COM","2020","1532","44","1576","2023-01-02"
"29026","2022","COM","2020","5156","422","5578","2023-01-02"
"29027","2022","COM","2020","3650","91","3741","2023-01-02"
"29028","2022","COM","2020","915","20","935","2023-01-02"
"29029","2022","COM","2020","1138","17","1155","2023-01-02"
"29030","2022","COM","2020","3635","111","3746","2023-01-02"
"29031","2022","COM","2020","4625","117","4742","2023-01-02"
"29032","2022","COM","2020","2113","50","2163","2023-01-02"
"29033","2022","COM","2020","520","6","526","2023-01-02"
"29034","2022","COM","2020","653","12","665","2023-01-02"
"29035","2022","COM","2020","1121","19","1140","2023-01-02"
"29036","2022","COM","2020","603","9","612","2023-01-02"
"29037","2022","COM","2020","4236","128","4364","2023-01-02"
"29038","2022","COM","2020","997","23","1020","2023-01-02"
"29039","2022","COM","2020","20209","890","21099","2023-01-02"
"29040","2022","COM","2020","2768","76","2844","2023-01-02"
"29041","2022","COM","2020","1887","33","1920","2023-01-02"
"29042","2022","COM","2020","7360","215","7575","2023-01-02"
"29043","2022","COM","2020","1833","46","1879","2023-01-02"
"29044","2022","COM","2020","1864","38","1902","2023-01-02"
"29045","2022","COM","2020","2206","68","2274","2023-01-02"
"29046","2022","COM","2020","13956","423","14379","2023-01-02"
"29047","2022","COM","2020","1904","33","1937","2023-01-02"
"29048","2022","COM","2020","2235","52","2287","2023-01-02"
"29049","2022","COM","2020","3328","143","3471","2023-01-02"
"29051","2022","COM","2020","8484","206","8690","2023-01-02"
"29053","2022","COM","2020","1782","61","1843","2023-01-02"
"29054","2022","COM","2020","656","14","670","2023-01-02"
"29055","2022","COM","2020","3239","77","3316","2023-01-02"
"29056","2022","COM","2020","1962","33","1995","2023-01-02"
"29057","2022","COM","2020","3459","124","3583","2023-01-02"
"29058","2022","COM","2020","10060","497","10557","2023-01-02"
"29059","2022","COM","2020","1052","32","1084","2023-01-02"
"29060","2022","COM","2020","2781","79","2860","2023-01-02"
"29061","2022","COM","2020","6281","112","6393","2023-01-02"
"29062","2022","COM","2020","1104","25","1129","2023-01-02"
"29063","2022","COM","2020","430","7","437","2023-01-02"
"29064","2022","COM","2020","447","4","451","2023-01-02"
"29065","2022","COM","2020","924","11","935","2023-01-02"
"29066","2022","COM","2020","1824","30","1854","2023-01-02"
"29067","2022","COM","2020","1286","41","1327","2023-01-02"
"29068","2022","COM","2020","2529","48","2577","2023-01-02"
"29069","2022","COM","2020","8119","146","8265","2023-01-02"
"29070","2022","COM","2020","523","10","533","2023-01-02"
"29071","2022","COM","2020","790","15","805","2023-01-02"
"29072","2022","COM","2020","2693","48","2741","2023-01-02"
"29073","2022","COM","2020","932","32","964","2023-01-02"
"29074","2022","COM","2020","1007","21","1028","2023-01-02"
"29075","2022","COM","2020","15196","377","15573","2023-01-02"
"29076","2022","COM","2020","4606","65","4671","2023-01-02"
"29077","2022","COM","2020","1983","47","2030","2023-01-02"
"29078","2022","COM","2020","2036","41","2077","2023-01-02"
"29079","2022","COM","2020","1224","40","1264","2023-01-02"
"29080","2022","COM","2020","2224","65","2289","2023-01-02"
"29081","2022","COM","2020","1405","26","1431","2023-01-02"
"29082","2022","COM","2020","450","12","462","2023-01-02"
"29083","2022","COM","2020","266","1","267","2023-01-02"
"29084","2022","COM","2020","162","5","167","2023-01-02"
"29085","2022","COM","2020","737","18","755","2023-01-02"
"29086","2022","COM","2020","1459","22","1481","2023-01-02"
"29087","2022","COM","2020","725","16","741","2023-01-02"
"29089","2022","COM","2020","852","22","874","2023-01-02"
"29090","2022","COM","2020","784","25","809","2023-01-02"
"29091","2022","COM","2020","2087","37","2124","2023-01-02"
"29093","2022","COM","2020","1417","31","1448","2023-01-02"
"29094","2022","COM","2020","651","14","665","2023-01-02"
"29095","2022","COM","2020","1507","28","1535","2023-01-02"
"29097","2022","COM","2020","2023","49","2072","2023-01-02"
"29098","2022","COM","2020","2148","50","2198","2023-01-02"
"29099","2022","COM","2020","825","21","846","2023-01-02"
"29100","2022","COM","2020","411","12","423","2023-01-02"
"29101","2022","COM","2020","3613","95","3708","2023-01-02"
"29102","2022","COM","2020","963","13","976","2023-01-02"
"29103","2022","COM","2020","16025","602","16627","2023-01-02"
"29104","2022","COM","2020","342","8","350","2023-01-02"
"29105","2022","COM","2020","9204","318","9522","2023-01-02"
"29106","2022","COM","2020","1855","42","1897","2023-01-02"
"29107","2022","COM","2020","888","14","902","2023-01-02"
"29108","2022","COM","2020","1490","39","1529","2023-01-02"
"29109","2022","COM","2020","1487","37","1524","2023-01-02"
"29110","2022","COM","2020","854","14","868","2023-01-02"
"29111","2022","COM","2020","1317","22","1339","2023-01-02"
"29112","2022","COM","2020","956","17","973","2023-01-02"
"29113","2022","COM","2020","2369","38","2407","2023-01-02"
"29114","2022","COM","2020","347","7","354","2023-01-02"
"29115","2022","COM","2020","301","8","309","2023-01-02"
"29116","2022","COM","2020","152","2","154","2023-01-02"
"29117","2022","COM","2020","5694","114","5808","2023-01-02"
"29119","2022","COM","2020","1485","17","1502","2023-01-02"
"29120","2022","COM","2020","1966","65","2031","2023-01-02"
"29122","2022","COM","2020","683","15","698","2023-01-02"
"29123","2022","COM","2020","778","23","801","2023-01-02"
"29124","2022","COM","2020","7285","221","7506","2023-01-02"
"29125","2022","COM","2020","828","17","845","2023-01-02"
"29126","2022","COM","2020","208","7","215","2023-01-02"
"29128","2022","COM","2020","396","5","401","2023-01-02"
"29130","2022","COM","2020","5115","127","5242","2023-01-02"
"29131","2022","COM","2020","472","12","484","2023-01-02"
"29132","2022","COM","2020","799","31","830","2023-01-02"
"29133","2022","COM","2020","1521","43","1564","2023-01-02"
"29134","2022","COM","2020","790","25","815","2023-01-02"
"29135","2022","COM","2020","3980","106","4086","2023-01-02"
"29136","2022","COM","2020","1167","26","1193","2023-01-02"
"29137","2022","COM","2020","2120","49","2169","2023-01-02"
"29139","2022","COM","2020","877","140","1017","2023-01-02"
"29140","2022","COM","2020","3931","87","4018","2023-01-02"
"29141","2022","COM","2020","343","3","346","2023-01-02"
"29142","2022","COM","2020","463","4","467","2023-01-02"
"29143","2022","COM","2020","971","21","992","2023-01-02"
"29144","2022","COM","2020","757","9","766","2023-01-02"
"29145","2022","COM","2020","873","28","901","2023-01-02"
"29146","2022","COM","2020","3422","50","3472","2023-01-02"
"29147","2022","COM","2020","3303","81","3384","2023-01-02"
"29148","2022","COM","2020","932","29","961","2023-01-02"
"29150","2022","COM","2020","6748","158","6906","2023-01-02"
"29151","2022","COM","2020","14709","463","15172","2023-01-02"
"29152","2022","COM","2020","707","12","719","2023-01-02"
"29153","2022","COM","2020","2694","54","2748","2023-01-02"
"29155","2022","COM","2020","832","16","848","2023-01-02"
"29156","2022","COM","2020","2089","44","2133","2023-01-02"
"29158","2022","COM","2020","5139","102","5241","2023-01-02"
"29159","2022","COM","2020","865","18","883","2023-01-02"
"29160","2022","COM","2020","8545","176","8721","2023-01-02"
"29161","2022","COM","2020","3223","84","3307","2023-01-02"
"29162","2022","COM","2020","3579","267","3846","2023-01-02"
"29163","2022","COM","2020","3190","77","3267","2023-01-02"
"29165","2022","COM","2020","3615","82","3697","2023-01-02"
"29166","2022","COM","2020","502","19","521","2023-01-02"
"29167","2022","COM","2020","1989","43","2032","2023-01-02"
"29168","2022","COM","2020","1230","19","1249","2023-01-02"
"29169","2022","COM","2020","3196","76","3272","2023-01-02"
"29170","2022","COM","2020","4195","162","4357","2023-01-02"
"29171","2022","COM","2020","3855","76","3931","2023-01-02"
"29172","2022","COM","2020","2245","68","2313","2023-01-02"
"29173","2022","COM","2020","2449","60","2509","2023-01-02"
"29174","2022","COM","2020","6300","185","6485","2023-01-02"
"29175","2022","COM","2020","2130","44","2174","2023-01-02"
"29176","2022","COM","2020","1787","44","1831","2023-01-02"
"29177","2022","COM","2020","3924","93","4017","2023-01-02"
"29178","2022","COM","2020","6333","132","6465","2023-01-02"
"29179","2022","COM","2020","3750","118","3868","2023-01-02"
"29180","2022","COM","2020","894","22","916","2023-01-02"
"29181","2022","COM","2020","3009","71","3080","2023-01-02"
"29182","2022","COM","2020","1061","23","1084","2023-01-02"
"29183","2022","COM","2020","716","14","730","2023-01-02"
"29184","2022","COM","2020","2539","54","2593","2023-01-02"
"29185","2022","COM","2020","3522","90","3612","2023-01-02"
